id,name,neighbourhood,latitude,longitude,host_id,host_name,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,ratings,bedrooms,beds,baths
54007979,Rental unit in Koto City,Koto Ku,35.6941,139.82506,213268738,亀戸,Entire home/apt,9697,1,26,1.44,159,4.81,1.0,2.0,1.0
54008271,Rental unit in Koto City,Koto Ku,35.69428,139.82512,213268738,亀戸,Entire home/apt,10869,1,31,1.81,155,4.77,1.0,2.0,1.0
54186451,Rental unit in Toshima City,Toshima Ku,35.73553,139.71098,239039240,明,Entire home/apt,8000,1,36,3.99,290,4.58,1.0,1.0,1.0
54008365,Rental unit in Koto City,Koto Ku,35.69428,139.82548,213268738,亀戸,Entire home/apt,9851,1,32,1.81,156,4.75,1.0,2.0,1.0
54186902,Rental unit in Setagaya City,Setagaya Ku,35.66719,139.64591,434871110,雅,Entire home/apt,10099,1,12,1.41,151,4.08,1.0,1.0,1.0
54008444,Rental unit in Koto City,Koto Ku,35.69608,139.82546,213268738,亀戸,Entire home/apt,12366,1,70,3.95,162,4.8,1.0,2.0,1.0
54008690,Rental unit in Koto City,Koto Ku,35.69411,139.82538,213268738,亀戸,Entire home/apt,8869,1,23,2.73,99,4.65,1.0,2.0,1.0
54187323,Rental unit in Ota City,Ota Ku,35.56109,139.70899,152645240,Minorasu,Entire home/apt,16714,3,9,2.18,30,5.0,2.0,3.0,1.0
54187410,Rental unit in Toshima City,Toshima Ku,35.73656,139.70817,239039240,明,Entire home/apt,15000,1,11,1.52,228,4.45,2.0,1.0,1.0
54008805,Rental unit in Koto City,Koto Ku,35.69445,139.82507,213268738,亀戸,Entire home/apt,10269,1,37,2.29,146,4.86,1.0,2.0,1.0
54009009,Rental unit in Koto City,Koto Ku,35.69415,139.82675,213268738,亀戸,Entire home/apt,9526,1,59,3.25,155,4.81,1.0,2.0,1.0
54187495,Rental unit in Toshima City,Toshima Ku,35.73537,139.7079,239039240,明,Entire home/apt,10000,1,18,2.1,336,4.06,1.0,1.0,1.0
54009132,Rental unit in Koto City,Koto Ku,35.69609,139.82513,213268738,亀戸,Entire home/apt,10783,1,29,1.76,154,4.79,1.0,2.0,1.0
54217849,Rental unit in Shinjuku City,Shinjuku Ku,35.70189,139.69743,74535093,Miho,Entire home/apt,19371,1,9,0.51,115,4.89,1.0,2.0,1.0
54009246,Rental unit in Koto City,Koto Ku,35.69591,139.8272,213268738,亀戸,Entire home/apt,11297,1,32,1.89,147,4.81,1.0,2.0,1.0
54232512,Serviced apartment in Sumida City,Sumida Ku,35.707436,139.803375,435967436,Masaaki,Entire home/apt,10073,1,61,3.84,80,4.62,1.0,2.0,1.0
54009395,Rental unit in Koto City,Koto Ku,35.69528,139.8273,213268738,亀戸,Entire home/apt,10869,1,23,1.47,157,4.74,1.0,2.0,1.0
54009867,Rental unit in Koto City,Koto Ku,35.69397,139.82687,213268738,亀戸,Entire home/apt,11309,1,28,1.63,148,4.93,1.0,2.0,1.0
54010004,Rental unit in Koto City,Koto Ku,35.6947,139.82713,213268738,亀戸,Entire home/apt,12594,1,45,2.53,156,4.91,1.0,2.0,1.0
54014942,Rental unit in Taito City,Taito Ku,35.71065,139.79462,247326938,Pqd,Entire home/apt,47829,1,4,0.54,85,3.5,1.0,4.0,1.0
54015299,Rental unit in Taito City,Taito Ku,35.71062,139.79445,247326938,Pqd,Entire home/apt,43514,1,6,0.43,78,3.83,1.0,4.0,1.0
54252570,Hotel in Sumida City,Sumida Ku,35.71199,139.80961,229627088,宅東zaito,Private room,5700,1,21,1.35,122,4.86,1.0,1.0,1.0
54022675,Rental unit in Koto City,Koto Ku,35.69392,139.82685,213268738,亀戸,Entire home/apt,9611,1,19,1.29,136,4.68,1.0,1.0,1.0
54280028,Condo in Setagaya City,Setagaya Ku,35.65958,139.67409,76432694,Akiko,Entire home/apt,18857,3,18,2.13,32,4.83,1.0,1.0,1.0
54287568,Rental unit in Shibuya City,Shibuya Ku,35.65359,139.7104,394503303,Mayuko,Entire home/apt,50000,1,7,0.42,86,3.43,1.0,3.0,1.0
54022942,Rental unit in Koto City,Koto Ku,35.69515,139.82525,213268738,亀戸,Entire home/apt,10326,1,35,2.08,164,4.77,1.0,1.0,1.0
54023227,Rental unit in Koto City,Koto Ku,35.69405,139.82657,213268738,亀戸,Entire home/apt,10783,1,39,2.33,158,4.85,1.0,1.0,1.0
54288256,Rental unit in Shinjuku City,Shinjuku Ku,35.6935,139.70791,394503303,Mayuko,Entire home/apt,45000,1,10,0.61,40,4.3,1.0,3.0,1.0
54024251,Rental unit in Koto City,Koto Ku,35.69418,139.82726,213268738,亀戸,Entire home/apt,10354,1,17,2.8,160,4.82,1.0,1.0,1.0
54024367,Rental unit in Koto City,Koto Ku,35.69467,139.8252,213268738,亀戸,Entire home/apt,10297,1,27,1.62,162,4.67,1.0,1.0,1.0
54297902,Hotel in Taito City,Taito Ku,35.716129,139.797958,208138512,Elaine,Private room,33371,1,3,0.18,185,5.0,2.0,4.0,1.0
54332937,Rental unit in Sumida City,Sumida Ku,35.69895,139.79933,111369542,黒川,Private room,7500,1,12,1.48,263,4.75,1.0,3.0,1.0
54024449,Rental unit in Koto City,Koto Ku,35.69449,139.82707,213268738,亀戸,Entire home/apt,11440,1,11,0.65,160,5.0,1.0,1.0,1.0
54024515,Rental unit in Koto City,Koto Ku,35.69399,139.82673,213268738,亀戸,Entire home/apt,9794,1,24,1.41,170,4.83,1.0,1.0,1.0
54347459,Rental unit in Shinjuku City,Shinjuku Ku,35.70034,139.70525,328042566,Dong,Entire home/apt,12443,1,13,0.86,147,4.62,1.0,1.0,1.0
54025901,Rental unit in Toshima City,Toshima Ku,35.72964859008789,139.72459411621094,437124841,Higashi Ikebukuro,Entire home/apt,12286,2,51,3.28,224,4.67,1.0,2.0,1.0
54347832,Rental unit in Shinjuku City,Shinjuku Ku,35.69961,139.70625,328042566,Dong,Entire home/apt,11800,1,16,0.99,163,4.56,1.0,1.0,1.0
54035223,Rental unit in Taito City,Taito Ku,35.71538,139.79425,247326938,Pqd,Entire home/apt,16429,2,11,0.74,85,4.0,1.0,3.0,1.0
54035502,Rental unit in Taito City,Taito Ku,35.71561,139.79576,247326938,Pqd,Entire home/apt,20829,2,20,1.16,75,4.6,2.0,4.0,1.0
54035677,Rental unit in Taito City,Taito Ku,35.71673,139.79347,247326938,Pqd,Entire home/apt,16429,2,11,0.64,78,4.36,1.0,3.0,1.0
54036105,Rental unit in Taito City,Taito Ku,35.71548,139.79392,247326938,Pqd,Entire home/apt,20714,2,25,1.4,81,4.52,2.0,2.0,1.0
506299280356297444,Condo in Shinjuku City,Shinjuku Ku,35.702942,139.699417,145326080,Shunki,Entire home/apt,24714,2,5,4.17,62,5.0,1.0,2.0,1.0
54039302,Rental unit in Minato City,Minato Ku,35.66679,139.73791,276966400,Mutsuka,Entire home/apt,14486,2,22,1.29,218,4.68,1.0,2.0,1.0
506339417789069650,Rental unit in Shinjuku City,Shinjuku Ku,35.702942,139.699417,145326080,Shunki,Entire home/apt,21000,2,15,4.59,43,4.87,1.0,2.0,1.0
506353111320016574,Rental unit in Shinjuku City,Shinjuku Ku,35.702942,139.699417,145326080,Shunki,Entire home/apt,17000,1,25,3.29,28,4.92,1.0,1.0,1.0
507286854695052128,Rental unit in Shinjuku City,Shinjuku Ku,35.70372,139.6983,145326080,Shunki,Entire home/apt,19857,1,9,2.6,50,4.89,1.0,2.0,1.0
54059823,Rental unit in Taito City,Taito Ku,35.70539,139.78528,44066901,Yuqian,Entire home/apt,10571,1,24,1.43,188,4.75,1.0,1.0,1.0
54074877,Rental unit in Shinjuku City,Shinjuku Ku,35.70202,139.7073,341762976,City Hideout,Entire home/apt,13106,1,10,0.58,3,5.0,1.0,2.0,1.0
513562555087501260,Rental unit in Shinjuku City,Shinjuku Ku,35.702942,139.699417,145326080,Shunki,Entire home/apt,18000,1,8,1.89,41,4.88,1.0,1.0,1.0
513589842177328168,Rental unit in Shinjuku City,Shinjuku Ku,35.702942,139.699417,145326080,Shunki,Entire home/apt,26286,1,7,4.12,30,5.0,2.0,2.0,1.0
516285554148666989,Rental unit in Ota City,Ota Ku,35.54292,139.70933,340430395,Unito,Entire home/apt,15000,1,27,1.47,27,4.59,1.0,1.0,1.0
54088368,Rental unit in Shinjuku City,Shinjuku Ku,35.70167,139.697,74535093,Miho,Entire home/apt,22657,1,7,0.58,297,5.0,1.0,1.0,1.0
516816066418506189,Rental unit in Shinjuku City,Shinjuku Ku,35.702942,139.699417,145326080,Shunki,Entire home/apt,14857,1,18,3.05,46,4.78,1.0,1.0,1.0
54098315,Rental unit in Sumida City,Sumida Ku,35.69499,139.81435,31147720,Tokyo Gk,Private room,3143,1,27,1.73,36,4.26,1.0,1.0,1.0
54116119,Home in Sumida City,Sumida Ku,35.69489,139.8175,246094628,Misa,Entire home/apt,7871,1,11,0.66,170,4.27,1.0,1.0,1.0
559045383857994304,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,19314,2,33,2.68,83,4.88,3.0,4.0,1.0
543790318884117756,Home in Shinjuku City,Shinjuku Ku,35.69878338621946,139.70275049462063,409993201,ケーアール,Entire home/apt,39286,1,8,2.53,63,4.75,4.0,3.0,1.0
559046808771694331,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,29486,2,35,2.28,86,4.77,3.0,6.0,1.0
545085658731322817,Rental unit in Shinjuku City,Shinjuku Ku,35.70125,139.69599,220149769,No,Private room,7286,1,19,1.34,60,4.11,1.0,1.0,1.0
545857830359686055,Bed and breakfast in Koto City,Koto Ku,35.67202,139.79125,30883070,Takeshi,Private room,7357,1,38,2.34,64,4.55,1.0,2.0,1.0
559049362049408846,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,20914,2,35,2.49,120,4.74,2.0,3.0,1.0
545886464582851681,Bed and breakfast in Koto City,Koto Ku,35.67347,139.79298,30883070,Takeshi,Shared room,2441,1,21,1.32,57,4.24,1.0,1.0,1.0
559050297934037944,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,19314,2,25,1.65,142,4.8,3.0,3.0,1.0
545953636157997899,Rental unit in Shinjuku City,Shinjuku Ku,35.68723,139.72625,247326938,Pqd,Entire home/apt,32857,1,17,1.03,123,4.35,1.0,2.0,1.0
559052035320888897,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,35543,2,50,3.41,100,4.8,4.0,6.0,1.0
559888044883833193,Vacation home in Nakano City,Suginami Ku,35.71007,139.64588,84181866,Aki,Entire home/apt,57143,1,198,13.94,2,4.97,3.0,8.0,1.0
547483139994518328,Rental unit in Shibuya City,Shibuya Ku,35.67701,139.67623,434871110,雅,Entire home/apt,9403,1,34,2.16,44,4.59,1.0,1.0,1.0
559916939628233974,Serviced apartment in Shinjuku City,Shinjuku Ku,35.70693,139.72248,400808166,Real,Private room,9397,1,8,0.52,71,4.75,1.0,1.0,1.0
548138773554129447,Bed and breakfast in Koto City,Koto Ku,35.67371,139.79297,30883070,Takeshi,Shared room,2432,1,13,0.89,21,4.54,1.0,1.0,1.0
560375969072063476,Rental unit in Shinjuku City,Shinjuku Ku,35.69711,139.70056,328042566,Dong,Entire home/apt,16971,2,27,1.78,139,4.33,1.0,1.0,1.0
561497686651191090,Rental unit in Shinjuku City,Shinjuku Ku,35.68645,139.72581,247326938,Pqd,Entire home/apt,58571,1,27,1.71,142,4.41,2.0,2.0,1.0
548146771856005905,Bed and breakfast in Koto City,Koto Ku,35.67403,139.79274,30883070,Takeshi,Shared room,2457,1,10,1.52,17,4.3,1.0,1.0,1.0
561785108651423732,Rental unit in Shibuya City,Shibuya Ku,35.66016,139.6965,159032482,Masa,Entire home/apt,24786,2,19,1.16,193,4.95,1.0,1.0,1.0
548150582198780951,Bed and breakfast in Koto City,Koto Ku,35.67209,139.79275,30883070,Takeshi,Shared room,2261,1,12,1.15,66,4.42,1.0,1.0,1.0
548160788037180178,Bed and breakfast in Koto City,Koto Ku,35.67425,139.79262,30883070,Takeshi,Shared room,2164,1,13,0.89,59,4.15,1.0,1.0,1.0
548777382159047340,Rental unit in Shinjuku City,Shinjuku Ku,35.70095,139.6972,441982353,Noh,Entire home/apt,13571,1,15,1.14,82,3.93,1.0,2.0,1.0
548872271249100453,Rental unit in Shinjuku City,Shinjuku Ku,35.70096,139.69868,441982353,Noh,Entire home/apt,13571,1,13,1.62,70,4.23,1.0,2.0,1.0
562668200709456825,Rental unit in Sumida City,Sumida Ku,35.70023,139.79706,111369542,黒川,Private room,9500,1,19,1.25,331,4.53,1.0,3.0,1.0
548922005279373783,Condo in Kita City,Kita Ku,35.73629,139.75185,43826309,Momo,Entire home/apt,13143,2,5,0.32,145,4.8,1.0,1.0,1.0
562680966955271166,Rental unit in Sumida City,Sumida Ku,35.69848,139.79889,111369542,黒川,Private room,8214,1,9,0.55,307,4.89,1.0,3.0,1.0
564088645836355743,Rental unit in Shibuya City,Shibuya Ku,35.67876,139.67736,439954769,伸也,Entire home/apt,10857,1,7,2.63,88,4.86,1.0,1.0,1.0
549572113074956812,Rental unit in Kita City,Kita Ku,35.73802,139.74975,43826309,Momo,Entire home/apt,11288,2,9,0.63,114,4.44,1.0,2.0,1.0
549585783019905376,Condo in Kita City,Toshima Ku,35.73674,139.74981,43826309,Momo,Entire home/apt,13143,2,15,1.06,124,4.53,2.0,2.0,1.0
564625523673994184,Rental unit in Shibuya City,Shibuya Ku,35.65885,139.70457,340430395,Unito,Entire home/apt,37143,1,29,1.8,121,4.83,1.0,1.0,1.0
551049952668794996,Rental unit in Taito City,Chiyoda Ku,35.70094,139.77706,442733480,Varie,Entire home/apt,24500,1,74,4.39,83,4.23,3.0,6.0,1.0
551604597925564498,Condo in Toshima City,Toshima Ku,35.73289,139.70296,51063010,ﾕｷ,Entire home/apt,13857,1,19,1.27,136,4.26,2.0,2.0,1.0
552347578253584242,Home in Ota City,Ota Ku,35.5782,139.73366,443018173,Hana,Entire home/apt,31429,2,17,1.14,35,4.88,3.0,5.0,1.0
553027436687819670,Home in Shinjuku City,Shinjuku Ku,35.69886,139.72454,21210751,Ken,Entire home/apt,23800,2,6,0.48,24,5.0,1.0,2.0,1.0
564851047432708170,Rental unit in Shibuya City,Shibuya Ku,35.67862,139.67937,439954769,伸也,Entire home/apt,26714,1,63,3.98,66,4.13,1.0,5.0,1.0
565395846749196965,Rental unit in Taito City,Taito Ku,35.71799,139.79812,67268289,Tommy,Entire home/apt,6474,1,32,2.25,223,4.5,1.0,2.0,1.0
565488300419007154,Rental unit in Taito City,Taito Ku,35.72006,139.79642,67268289,Tommy,Entire home/apt,6936,1,22,1.48,158,4.73,1.0,2.0,1.0
553889978878173023,Rental unit in Sumida City,Sumida Ku,35.70866,139.81248,63012365,Maichin,Entire home/apt,8429,2,14,1.91,190,4.79,1.0,2.0,1.0
565517135920824625,Rental unit in Taito City,Taito Ku,35.71946,139.79764,67268289,Tommy,Entire home/apt,6997,1,31,2.35,39,4.77,1.0,2.0,1.0
565522594335099173,Rental unit in Taito City,Taito Ku,35.71827,139.79763,67268289,Tommy,Entire home/apt,6936,1,17,1.16,160,4.76,1.0,2.0,1.0
553913174275995410,Rental unit in Sumida City,Sumida Ku,35.70834,139.81679,63012365,Maichin,Entire home/apt,8429,2,15,0.99,186,4.87,1.0,2.0,1.0
565529504654201140,Rental unit in Taito City,Taito Ku,35.71786,139.79762,67268289,Tommy,Entire home/apt,6936,1,21,1.5,214,4.43,1.0,2.0,1.0
554768697377394576,Home in Sumida City,Sumida Ku,35.719818,139.811508,129096261,Chisaki,Entire home/apt,52496,2,58,3.48,264,4.97,4.0,6.0,1.0
565595560979168037,Rental unit in Sumida City,Sumida Ku,35.70027,139.79884,111369542,黒川,Private room,6429,1,15,1.09,210,4.6,1.0,2.0,1.0
555581255418052969,Rental unit in Toshima City,Toshima Ku,35.73823,139.70755,247326938,Pqd,Entire home/apt,19286,1,10,0.7,93,4.2,1.0,2.0,1.0
555602989572863903,Rental unit in Toshima City,Toshima Ku,35.73744,139.70606,247326938,Pqd,Entire home/apt,34400,1,8,0.53,86,4.75,1.0,3.0,1.0
565884481948897535,Home in Taito City,Taito Ku,35.71933,139.76746,120678368,Mie,Private room,7657,2,21,2.0,123,4.86,1.0,1.0,1.0
557037159997277251,Rental unit in Shinjuku City,Shinjuku Ku,35.70222,139.69517,74535093,Miho,Entire home/apt,19543,1,7,0.43,294,5.0,1.0,1.0,1.0
566200073214597032,Rental unit in Taito City,Taito Ku,35.7181,139.79787,67268289,Tommy,Entire home/apt,9454,1,25,2.16,252,4.72,1.0,8.0,1.0
566207391258538855,Rental unit in Taito City,Taito Ku,35.71779,139.79737,67268289,Tommy,Entire home/apt,10486,1,36,2.54,262,4.56,1.0,8.0,1.0
558925377166542996,Rental unit in Shinjuku City,Shinjuku Ku,35.70176,139.69992,415394351,Chi-Yuen,Entire home/apt,26143,1,27,1.78,77,4.7,1.0,5.0,1.0
567515322265280213,Rental unit in Bunkyo City,Bunkyo Ku,35.73261,139.75243,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,Entire home/apt,11143,2,4,0.63,173,4.75,1.0,1.0,1.0
567765510695101384,Home in Koto City,Koto Ku,35.66924,139.84073,208549971,Yuki,Private room,6151,3,6,0.39,327,4.17,2.0,3.0,1.0
558989971715999064,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,19314,2,13,0.85,133,4.54,3.0,3.0,1.0
559021223272393953,Aparthotel in Arakawa City,Kita Ku,35.745026,139.758224,443324260,PRISM Inn Ogu,Entire home/apt,19314,2,42,2.77,91,4.86,3.0,4.0,1.0
559025771249563787,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,17714,2,6,0.72,107,4.83,1.0,3.0,1.0
568305886108249258,Hostel in Bunkyo City,Taito Ku,35.707,139.77275,446414371,Kyomi,Private room,16500,2,42,3.12,265,4.26,1.0,8.0,1.0
559030277911340316,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,17714,2,20,2.15,93,4.8,2.0,4.0,1.0
559033278971620311,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,20914,2,37,2.42,111,4.7,2.0,3.0,1.0
568411870923120569,Hostel in Bunkyo City,Taito Ku,35.70662,139.77288,446414371,Kyomi,Shared room,3800,4,3,0.22,196,3.0,1.0,1.0,1.0
559036397687052907,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,19314,2,28,1.83,132,4.71,3.0,3.0,1.0
568463606727195632,Rental unit in Sumida City,Sumida Ku,35.69515,139.81365,31147720,Tokyo Gk,Private room,3200,1,19,1.18,33,4.53,1.0,1.0,1.0
559038736796312292,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,18514,2,17,1.2,93,4.76,1.0,3.0,1.0
568472196851368824,Rental unit in Sumida City,Sumida Ku,35.69537,139.81413,31147720,Tokyo Gk,Private room,3000,1,24,1.67,33,4.5,1.0,1.0,1.0
559041020130625793,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,18057,2,20,1.31,78,4.8,1.0,3.0,1.0
559043727228868247,Aparthotel in Arakawa City,Kita Ku,35.74501,139.758209,443324260,PRISM Inn Ogu,Entire home/apt,19314,2,9,0.81,113,4.89,3.0,3.0,1.0
570067207809290647,Bed and breakfast in Bunkyo City,Taito Ku,35.70681,139.77227,446414371,Kyomi,Private room,3500,4,14,0.87,162,4.57,1.0,1.0,1.0
586749512670399021,Boutique hotel in Toshima City,Toshima Ku,35.72881,139.72781,56877677,Sunpika,Private room,11500,2,63,4.44,57,4.98,1.0,2.0,1.0
570465935537602131,Rental unit in Bunkyo City,Bunkyo Ku,35.7343,139.75435,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,Entire home/apt,10286,2,5,0.8,164,4.4,1.0,1.0,1.0
586757748388176075,Boutique hotel in Toshima City,Toshima Ku,35.7302,139.72748,56877677,Sunpika,Private room,11643,2,56,3.72,34,4.96,1.0,2.0,1.0
587097114778223887,Rental unit in Taito City,Taito Ku,35.70623,139.77193,287720765,Naoki,Entire home/apt,17143,1,16,1.21,154,4.31,1.0,3.0,1.0
570471911139284000,Rental unit in Bunkyo City,Bunkyo Ku,35.73308,139.75464,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,Entire home/apt,10457,2,13,2.15,141,5.0,1.0,1.0,1.0
570607680992585931,Rental unit in Bunkyo City,Bunkyo Ku,35.732813739740955,139.7537490880968,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,Entire home/apt,11914,2,3,1.15,118,5.0,1.0,1.0,1.0
587245741589007810,Rental unit in Kita City,Kita Ku,35.74838,139.74602,253559407,Eri,Entire home/apt,12486,1,6,0.42,62,4.33,1.0,2.0,1.0
571295074789265605,Serviced apartment in Shinjuku City,Shinjuku Ku,35.70296063283083,139.6932143461806,207114839,龍也,Private room,4543,1,15,2.74,287,4.6,1.0,1.0,3.0
587898186699086337,Rental unit in Shinjuku City,Shinjuku Ku,35.70266,139.69292,328042566,Dong,Entire home/apt,18886,2,4,0.63,237,3.75,1.0,2.0,1.0
572596710245824521,Rental unit in Bunkyo City,Bunkyo Ku,35.72870323297461,139.7518132146363,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,Entire home/apt,12514,2,4,1.6,167,4.5,1.0,1.0,1.0
587954175008230787,Rental unit in Kita City,Kita Ku,35.74824,139.74607,253559407,Eri,Entire home/apt,13471,1,10,0.68,68,4.4,1.0,3.0,1.0
572599745773686314,Rental unit in Bunkyo City,Bunkyo Ku,35.73488,139.7527,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,Entire home/apt,13029,2,14,3.36,99,4.93,1.0,1.0,1.0
573648894408203820,Home in Arakawa City,Arakawa Ku,35.74452,139.77763,447521237,紀代士,Private room,6000,1,11,1.54,61,4.82,1.0,2.0,1.0
574269375379574934,Rental unit in Shinjuku City,Shinjuku Ku,35.69324,139.7089,439954769,伸也,Entire home/apt,13000,1,34,3.26,143,4.32,1.0,2.0,1.0
588681560300354844,Hotel in Sumida,Sumida Ku,35.705986,139.798689,260891041,Playsis Asakusa,Private room,23700,1,4,0.27,270,4.75,1.0,4.0,1.0
588746137317473147,Rental unit in Edogawa City,Edogawa Ku,35.70717,139.84827,74944276,Miwa,Entire home/apt,40366,1,21,1.49,250,4.57,3.0,5.0,1.0
575211886842866226,Bed and breakfast in Bunkyo City,Taito Ku,35.70651,139.77204,446414371,Kyomi,Private room,3600,3,25,1.59,141,3.96,1.0,1.0,1.0
588754924719887680,Rental unit in Edogawa City,Edogawa Ku,35.70727,139.84748,74944276,Miwa,Entire home/apt,43249,1,10,0.93,244,4.9,4.0,4.0,1.0
575215929476449823,Bed and breakfast in Bunkyo City,Taito Ku,35.70667,139.77074,446414371,Kyomi,Private room,4029,2,17,1.28,142,3.88,1.0,1.0,1.0
590030688230780017,Home in Sumida City,Sumida Ku,35.71088,139.808243,451149688,ぷふか,Entire home/apt,37886,2,86,6.06,72,4.67,3.0,6.0,1.0
575228611666565117,Bed and breakfast in Bunkyo City,Taito Ku,35.70856,139.77114,446414371,Kyomi,Private room,4000,3,20,1.27,175,4.05,1.0,1.0,1.0
590038058141650408,Rental unit in Sumida City,Sumida Ku,35.70778,139.80923,451151234,シエルホーム,Entire home/apt,27543,2,44,3.11,114,4.57,2.0,4.0,1.0
575238787249021328,Bed and breakfast in Bunkyo City,Taito Ku,35.70648,139.77076,446414371,Kyomi,Private room,6000,1,23,1.5,196,3.83,1.0,4.0,1.0
576981161867108064,Home in Itabashi City,Itabashi Ku,35.76526,139.70369,74944276,Miwa,Private room,20000,2,23,1.58,253,4.57,2.0,2.0,1.0
590262783805002969,Vacation home in Toshima City,Itabashi Ku,35.73717,139.704,449651552,Ikebukuro,Entire home/apt,21465,1,17,1.24,349,4.65,2.0,7.0,1.0
590268365268870117,Vacation home in Toshima City,Itabashi Ku,35.737221,139.704041,449651552,Ikebukuro,Entire home/apt,20266,1,6,0.47,342,4.67,1.0,3.0,1.0
591037247564712538,Rental unit in Shinjuku City,Shinjuku Ku,35.70755,139.69078,198552582,Masa,Entire home/apt,7300,3,14,1.01,15,4.29,1.0,1.0,1.0
577895937388401163,Rental unit in Suginami-Ku,Suginami Ku,35.671786180458966,139.65476810026396,432956453,Stayme,Entire home/apt,8829,2,8,0.62,241,4.75,1.0,1.0,1.0
592274660601453053,Hostel in Sumida City,Sumida Ku,35.694721,139.813217,451581302,Eichi,Private room,4643,1,23,1.71,97,4.65,1.0,1.0,1.0
577898873794771984,Rental unit in Suginami-Ku,Suginami Ku,35.67158730461393,139.65282515165728,432956453,Stayme,Entire home/apt,8829,2,10,0.72,221,4.8,1.0,1.0,1.0
578085190860377109,Condo in Bunkyo City,Bunkyo Ku,35.72941,139.76171,448569398,一来舎,Entire home/apt,7000,2,12,0.86,252,4.17,1.0,1.0,1.0
593980262070374858,Hostel in Sumida City,Sumida Ku,35.6953,139.81207,451581302,Eichi,Private room,5829,1,38,2.7,55,4.68,1.0,1.0,1.0
594100791572695591,Hostel in Sumida City,Sumida Ku,35.694721,139.813217,451581302,Eichi,Private room,4750,1,38,2.7,59,4.89,1.0,1.0,1.0
